-1927.5,6280.82,-0.38
-12942.64,-19490.3,-10036.28
-19869.97,-14626.11,5707.41
3019.14,-2632.08,6733.95
1741.63,4994.4,5716.07
4806.45,-389.58,6168.42
-3797.58,-253.36,6841.85
291.19,-7690.78,1471.54
-3895.57,-534.12,6772.48
-1964.56,-4493.67,6115.53
-7796.15,-2.51,848.28
6428.11,-1404.55,-1.12
-315.64,-6788.12,-8.4
508.02,3933.74,6203.97
-6493.54,1327.23,21.49
-281.76,-6787.39,-8.29
137.88,6505.28,49.28
-281.68,7207.82,1338.91
-5296.76,4470.76,0.03
1168.29,-6542.94,1.62
-1906.87,-6905.51,0.04
-5352.79,-3954.36,4.38
5545.67,-3549.46,-0.85
39445.17,-14774.91,2082.93
15099.53,25706.49,-714.04
2423.65,-6346.24,-6.98
970.22,-6636.59,-1.09
-6548.29,2029.82,0.04
4924.23,-4609.81,-0.17
40450.62,-11451.4,2149.85
-411.79,10024.88,0.03
-2535.67,-6150.46,7.97
6774.72,-514.03,2.82
5856.66,-3027.4,-0.85
2313.01,-2523.02,6501.48
4926.8,4439.64,7.54
-6057.31,-2725.54,5.05
-3156.89,-1620.85,6432
-18425.43,-17570.54,1066.18
-19355.98,-14671,7699.33
12147.06,19585.38,11018.72
6225.99,2183.66,-6.5
-2038.98,-6359.4,8.38
3168.48,4004.36,5961.8
5117.81,4030.02,127.72
3896.1,-477.36,6812.48
1811.29,6908.41,3230.32
3096.26,-1057.61,7114.72
1274.12,-3692.5,6804.1
-2379.12,-2066.31,7182.54
-6904.6,-1614.95,3224.84
3338.67,-252.33,7014.73
-5862.24,2911.68,4.73
2097.89,6463.91,-5.52
-3195.6,586.75,5679.32
6415.55,1472.89,-0.83
2257.59,298.63,6784.15
5802.28,3533.98,-6.57
5055.84,4315.31,3.42
3996.98,5279.59,7.34
4017.81,1623.48,5932.87
5429.39,3830.59,-0.12
3048.96,-5901.92,4.78
-2479.91,785.19,6846.98
2399.12,6063.58,32.28
4340.21,5916.81,0.03
2720.3,-2284.36,6372.61
3682.98,6154.49,0.03
4848.65,4505.12,1.14
-7161.56,-8575.34,0.02
306.21,6635.21,-7.42
-1324.48,6664.97,24.32
-216.2,6590.24,-8.46
4583.96,-4853.8,10.73
1721.95,-7303.23,-0.44
-2553.8,6298.02,-3.77
-8197.22,-10109.54,1.85
2698.45,-2248.63,7035.57
-26812.48,-40711.65,32200.91
-3744.16,5488.54,5.15
-5310.08,4002.51,-3.42
-2384.81,6186.54,4.43
6099.71,9389.11,-22897.43
23374.58,-10196.85,-1205.45
-22808.3,11629.41,603.21
4767.33,574.2,10219.59
-6212.8,2208.41,-0.21
37.2,-3156.88,6626.61
6271.4,2104.32,12.78
6503.38,-1142.35,-12.19
-2881.48,5889.31,-0.81
-4524.32,5072.15,-19.42
-2715.01,-5954.26,22.46
-3803.61,5761.06,0.04
2071.52,-6934.23,0.04
-1496.04,11771.66,-10626.01
-645.92,6905.97,2358.95
1022.96,-6826.92,0.04
6921.72,2345.61,0.03
-6751.87,2775.68,0.03
-2577.01,6125.34,4.67
-5823.18,-3501.41,-7.11
4683.94,4643.24,-1.15
-1721.47,-1933.76,6884.47
2813.73,6050.1,-6.61
-2865.82,-5885.54,17.89
-4953.47,-4652.88,-1.36
-3755.65,5341.33,29.77
-1930.55,6363.33,-7.8
3188.1,-1595.43,6919.74
5925.46,-4107.12,2935.16
-56.45,-3124.35,7117.31
5463.3,3675.51,-0.85
505.32,-3301.66,7010.86
1396.92,-2755.05,7126.13
-2821.63,1093.2,7159.92
-2856.76,-6164.17,-5.08
6491.48,-2366.48,1884.53
-357.48,6498.98,49.19
6004.14,3346.21,0.05
-2843.66,1338.04,6635.42
450.77,-6780.31,-11.04
-38629.46,-15283.83,-7181.1
4115.01,-5096.14,-0.77
-6034.67,2728.87,17.72
-7091.48,-436.62,0.06
2169.32,-6250.87,0.48
-863.69,6800.61,0.03
6639.12,-3033.68,861.26
-1911.94,-2330.94,7252.22
-7010.13,-3452.55,957.75
-1814.12,3415.37,6830.64
706.01,7762.77,889.01
3083.19,-624.77,7171.87
3670.16,5472.61,-1.16
1672.59,-3092.72,7019.03
145.96,-7086.45,3312.02
-5987.58,-3744.42,3255.96
4904.38,-4425.4,24.38
5741.27,-3633.81,1.08
6662.65,786,3.17
-12731.73,-10655.79,0.86
-4755.15,-4625.69,-7.89
6519.97,1133.33,1.25
5507.82,3979.66,0.04
6233.73,-2279.95,-1.35
-9845.16,14691.72,-18354.89
-11836.77,15001.2,-16879.24
-23362.73,8340.91,5752.17
6267.4,2225.85,-0.55
-6350.07,-1526.46,132.03
3139.38,552.21,6630.2
-7163.52,-525.92,0.03
3002.18,2023.64,5696.35
5247.07,-4282.86,150.51
3472.1,5840.94,-31.79
3927.66,-5277.4,-0.76
-125.41,7749,1551.88
-15973.51,-19540.83,0.05
-7810.46,-812.34,-5.04
5347.56,3946.36,3.33
445.44,6614.07,7.12
1870.05,6354.24,-2.92
-5534.31,4089.77,0.03
6591.13,-526.6,-6.69
5485.99,3704.52,-0.15
6256.72,-2485.29,-10.41
3715.25,-5420.68,-0.84
-2904.82,6718.74,0.03
-778.66,6575.97,2.38
-2743.04,6055.88,2.04
6573.52,-854.71,-10.43
6526.31,2212.14,0.03
-5266.02,-4015.3,0.02
6318.13,-2053.22,-3.78
7271.55,770.47,0.03
-5249.23,4079.03,0.89
6605.99,415.48,32.03
6349.51,1720.91,-0.81
2789.57,-6586.2,0.04
-6135.86,2418.61,-0.33
6008.71,2713.65,1.01
-3196.87,5998.16,-67.21
-31465.63,-12204.28,0.05
-5645.02,3775.2,-10.13
-6556.91,250.65,-16.32
-5299.87,12309.63,-12294.22
6418.68,1358.53,0.29
-6201.14,1999.1,-1.34
-6488.08,-782.81,-0.87
1808.15,-3707.55,6603.33
4737.94,-710.9,6136.51
1955.23,-2431.6,7125.41
2794.01,-1915.01,6998.46
3237.09,-1694.21,6862.16
4137.51,-2061.35,6255
-6509.21,1200.93,1.72
-1215.55,-7115.14,0.04
24673.8,10049.67,1215.82
4863.35,4501.69,0.93
3380.22,-5632.63,-9.08
-5820.61,160.19,-3027.84
-39670.19,14233.36,-426.32
4344.18,1715.79,4768.37
-5796.46,-3545.15,-7.29
4678.4,5087.37,0.04
1241.61,4370.01,5775.57
-4489.39,-5101.09,-8.5
120.18,6637.37,36.29
6875.99,593.35,0.04
-5758.97,-3313.99,1.87
-2594.1,-1836.2,6624.43
-1647.62,-4545.61,4350.67
19796.04,15872.24,-2849.95
-19823.35,-15650.78,3410.76
18881.93,17137.21,35.73
-5771.04,-3084.21,1085.67
-3551.84,5499.87,6.17
-2351.29,-6187.48,9.7
1983.86,-3242.45,6855.9
2875.81,3780.82,6294.37
4600.87,-911.04,6301.45
3352.13,-413.07,7092.82
6474.54,1268.68,-0.85
-7220.02,2774.87,1405.4
-1135.52,-3896.69,6662.99
-5189.1,-5789.79,896.52
-3083.12,2259.97,6824.75
-3145.56,5823.45,-0.85
889.52,-2776.16,6766.19
-6029.21,-3313.26,0.04
190.32,7335.24,782.89
-1393.32,-6464.51,-3.08
-2387.48,19948.73,-8796.11
-512.33,6541.07,-1.24
1861.46,-6371.42,-12.81
-5197.76,4112.18,-0.95
-6740.27,-4127.77,0.04
-6817.18,-989.11,0.04
-5771.03,3380.5,2.65
-1017.09,6467.61,4.2
6380.63,1673.77,3253.73
-1110.89,-7201.31,808.71
3849.49,-5613.28,10.62
38937.32,-16138.87,-117.58
-4500.78,4797.32,1.62
5215.12,6381.27,0.14
6775.91,-526.01,-9.01
6648.57,2694.69,0.04
5605.14,3848.14,-4.91
2269.06,-2116.41,6160.59
6029.76,2907.96,-2.48
-2358.49,-786.23,6944.8
6453.11,1593.62,0.73
5708.09,3345.63,13.81
2440.21,-2005.34,7167.08
3661.86,-769.18,6816.11
-4716.32,4619.38,-1.27
-6987.76,-1163.71,3241.57
-3170.91,2030.29,6908.61
2999.07,-1592.57,7085.26
2932.98,787.81,7223.36
200.03,-3698.82,6910.76
-2552.15,-1024.41,7338.74
3638.59,5497.49,-0.94
6050.97,3006.55,3.09
-6656.34,-1964.79,0.03
1657.3,-2921.71,6559.1
-797.21,6604.03,-1.37
2345.67,6376.51,-7.89
-14277.67,2812.92,2982.3
-5844.08,-4101.27,0.04
4579.73,-4800.67,0.61
-6896.8,-546.54,0.03
4260.74,4946.57,-0.43
-1596.5,6455.28,-2.53
1319.18,-7008.73,-0.13
3394.85,5648.44,-0.86
-2709.44,-6004.86,2.78
3909.02,-6163.5,0.03
-2688.01,-1935.53,6557.6
-2354.93,6374.79,-12.24
6412.89,-1711.56,-1.29
-1284.26,-3715.13,5647.52
-2126.7,6452.18,-5.6
1654.07,6322.14,18.33
-1620.45,6974.99,0.04
-22600.75,11828.89,-690.89
-22892.55,11183.04,638.29
-22078.91,12550.98,-2310.36
-3592.25,5769.2,6.39
2018.85,-6617.22,0.04
7424.46,-8006.3,0.05
5814.39,3186.23,2.62
4273.61,61.11,5057.19
3802.33,-5338.75,0.77
-6558.29,1039.47,-3.26
5866.15,4866.54,0.21
-6655.72,953.71,2.54
-6486.31,-1317.79,-3.97
-2424.77,-1888.14,6685.62
3434.58,5709.77,-0.41
1781.37,2701.27,6068.17
4707.94,-650.05,6273.76
1538.81,6938.72,3321.23
2887.02,-704.85,7255.33
-4066.65,119.3,6707.03
479.52,-7745.63,864.7
-5991.35,-4918.98,902.93
3910.96,5304.6,-12.18
-5869.56,3027.85,-1.26
3706.7,1144.94,6733.3
-2584.1,7349.58,962.98
657.34,-3048.68,6647.18
5342.32,1380.82,5618.31
-4102.17,-5415.45,-16.04
-6892.06,-485.79,0.04
5179.15,13363.18,-3214.98
-6234.02,2380.52,23.1
-1665.03,3156.83,6467.58
7134.79,-1057.79,1308.79
-5794.59,3140.94,-1.16
3719.38,5487.22,-1.41
-5942.44,-2977.46,1.33
3491.54,-5953.65,0.03
-6481.94,680.08,10.82
-3720.44,-6131.99,0.03
5835.68,2888.4,89.36
3600.34,-1400.7,6282.49
6237.08,1854.83,16.66
6934.63,-1819.25,0.04
274.11,-6609.78,3.66
-6167.05,2364.57,-1.14
-4046.4,-5082.21,52.67
475.24,-3429.45,6505.32
613.56,-6588.16,-4.45
5600.84,-5264.76,1630.63
-6209.68,2359.83,20.61
1431.63,6739.72,0.04
3119.23,-6036.52,-7.97
-1395.61,-7658.75,0.05
-3942.18,-6549.76,1348.76
3108.44,-7146.1,0.05
-4115.34,-5106.26,-0.8
1008.06,-2688.26,7229.96
3004.5,3930.6,5987.4
-135.91,-7652.78,1431.77
7044.97,1574.75,0.03
-6541.11,2250.66,0.03
-5972.14,-2873.33,-19.81
-6101.34,-2581.59,3.72
6563.53,857.79,-3.73
3560.85,-5637.32,18.11
3567.14,-5792.03,68.12
1092.1,6438.59,19.48
-4730.28,778.92,4578.01
6675.75,582.83,-4.94
6880.49,-675.09,0.04
6733.64,910.09,-6.77
-478.86,7230.65,0.03
5714.7,-3674.77,-26.7
6672.48,830.57,-6.02
-2855.16,-5960.27,18.81
4415.98,5163.62,-3.27
5127.39,2497.91,3438.94
-3736.16,5434.16,-1.13
6280.31,3447.79,0.03
-1151.89,19390.5,-5035.55
7356.1,-2824.13,0.03
158.51,7123.67,3299.26
-2886,-4796.21,5488.95
-4671.8,-739.97,6265.05
-1034.49,-2762.28,7242.22
3622.59,6954.16,0.04
-4097.05,1164.36,6525.96
3645.29,-1097.49,6802.95
-6454.23,1366.43,-0.84
7323.72,-415.14,0.03
-1932.71,-2422.61,6640.79
457.13,-2565.44,6879.14
-1368.51,6795.33,0.04
1341.84,6662.27,137.77
463.86,-3588.45,6422.7
1556.43,6419.64,-1.9
-6239.12,2248.36,9.48
-3582.85,6210.98,0.03
1519.71,-6332.75,66.52
-1435.8,-6772.27,0.04
-3639.05,-5393.56,-8.64
3330.09,-5737.35,-1.67
-1587.58,-6322.31,7.88
4273.04,5064.18,-1.01
2211.75,6104.38,65.42
-2034.37,6291.13,13.97
6663.41,-3734.63,1426.42
-7149.17,-3017.94,726.81
4777.62,1016.07,6056.95
-3594.17,1012.98,6819.33
4378.62,117.06,6423.49
-6268.62,2043.59,-0.85
-2933.83,2477.65,6748.36
5634.14,3477.97,6.4
-5915.12,3038.21,-72.48
-21162,-13396.5,4856.4
-21177.75,-11594.17,8155.92
-20651.32,-14821.96,1602.11
3829.71,5449.45,7.32
-1071.87,6613.18,103.5
39432.04,-14876.41,-978.11
-5752.54,3613.47,-14.26
2356.1,-6122.66,80.3
5385.74,-3836.1,22.48
-6760.61,3005.53,0.05
2419.48,6460.99,0.03
4117.13,5201.38,17
-40680.18,11079.07,-91.41
-6553.4,-756.27,-2.56
1199.69,6546.99,-25.02
-41835.18,5223.64,-1351.54
-804.69,7111.34,0.04
-5651.09,-3444.7,-3.12
-5887.4,2972.03,-8.52
-6569.88,532.32,-1.16
-1044.65,7021.5,0.03
-1328.42,6524.3,0.59
2560.23,6045.6,-2.27
15473.5,-30301.45,0.04
3932.36,1805.39,5931.85
-4399.74,-4943.86,5.31
-5343.07,-3881.71,0.39
-2891.84,-6149.21,-5.23
-5732.21,-3852.96,0.04
4144.14,-1370.81,6445.44
6573.72,84.88,-1.24
3096.65,-2244.02,6773.64
1921.2,-969.36,7465.4
2937.12,-3786.69,6111.43
1373.76,-2311.08,7282.4
-753.33,7700.4,904.62
-395.61,-6614.36,-0.08
-1495.03,-6357.09,3.17
-6505.91,2828.13,0.03
3488.34,-5745.48,-19.03
381.81,-6782.13,-44.34
-22538.71,-3009.76,0.04
3407.56,-5680.08,12.78
4384.65,600.14,6518.8
-873.57,7750.13,860.4
-2993.02,-4656.95,5561.08
-4742.33,-278.59,6231.09
-1371.6,-2797.04,7172.63
-5232.5,-5730.51,930.8
-6516.07,-1008.66,-1.14
3486.52,1702.92,6751
3030.05,-1206.42,7078.2
5632.02,4684.7,0.03
1854.08,-2840.76,6519.99
940.5,-6865.7,0.04
-692.92,7349.42,0.05
5845.9,-2952.51,-24.29
-4758.63,-4608.31,33.89
-205.31,7014.04,1306.17
6185.16,-2347.06,-1.97
6237.21,1861.13,6.38
-5533.44,-3588.54,-1.15
-41726.6,4662.04,-1466.13
6607.88,-410.83,1.47
-1375.11,-6488.49,14.33
-2058.7,6871.6,850.14
2645.21,-6078.14,7.15
5959.17,2888.93,-0.31
-22022.58,12436,-3377.13
-21415.73,13042.24,-4896.23
-21766.18,12730.13,-3827.02
-3949.36,5219.88,29.99
-4791.14,-4557.67,-1.14
-6669.35,-231.54,4222.9
6414.47,1740.66,118.46
3748,5458.56,5.71
-6387.52,-2677.58,0.04
6765.54,2352.45,0.04
2182.67,-6335.48,-2.69
5177.33,4289.85,-0.39
3305.7,5768.12,0.92
5207.78,-3944.65,104.8
-1751.46,-1595,6958.44
-6025.87,2507.26,-0.78
-2113.26,-6174.38,7.74
40845.95,-10376.28,-470.47
-1313.92,6486.86,5.77
5702.28,3460.54,0.7
-2437.64,6150.98,7.36
-4681.11,4837.93,-0.47
-5965.09,-3110.84,-0.78
613.76,6562.11,284.34
-6241.02,2290.74,4.54
6425.42,1814.13,5.22
6588.42,385.55,-0.78
20953.73,14489.88,1000.24
-5582.18,8925.36,23209.17
-21946.83,-11311.78,6382.63
-3341.35,5915.05,4.87
1215.11,12469.54,5137.64
-6363.46,2729.64,0.04
-6643.63,1403.93,-0.87
-20536.56,-14890.87,-541.07
-6612.04,124.21,1.42
-6379.96,1420.77,3.88
4138.11,-6030.29,0.03
-1808.74,-6990.4,0.03
-6552.26,-924.8,-0.13
-5883.74,-3394.83,13.12
-6315.5,-2003.37,1.66
569.57,6607.17,-2.94
6382.71,1362.75,30.57
-3198.32,5870.38,-2.69
-8717.19,14730.43,-18917.84
-11587.14,-6037.74,21931.51
-14103.09,15278.2,-14809.51
-5049.05,-4173.93,-1.14
995.97,-6486.86,21.67
-2268.88,-6402.64,-8.86
-4542.76,-5520.75,0.04
-4538.45,4815.96,3.15
-2582.35,-1377.59,7213.13
-1740.49,-7545.78,895.86
-4077.16,-6584.41,893.88
-4480.28,-5471.77,3265.08
6732.5,3922.77,0.03
3088.13,2495.98,6689.66
-6469.94,1011.13,-9.26
-6063.45,-2580.08,-12.11
4445.42,4810.15,-0.54
5139.93,4353.82,1.01
3138.68,-3086.56,5036.42
-309.49,6505.52,26.94
-28.69,-6613.03,5.78
-5782.5,-3990.95,2218.77
-6594.54,-100.51,-5.29
3250.23,-5945.41,0.62
510.36,6583.24,4.72
4747.33,-819.29,6190.39
-3092.1,955.69,7141.82
-380.17,-6594.4,-1.12
-2172.48,-7494.71,854.84
277.16,-3588.22,6935.79
2831.7,-1882.42,7052.2
-1972.32,-5996.25,4667.76
3044.69,-2142.99,6903.32
3897.54,1531.77,6639.59
988.88,-3034.53,6652.43
3979.81,-5274.83,1.59
-6312.65,-1989.67,-4.83
4960.17,-4354.94,-1.95
1942.86,6236.74,-0.78
-2450.17,-6154.05,-8.16
4454.61,-4956.24,5.3
17733.98,803.29,-18321.3
-21447.92,-13673.31,-1225.57
-10276.89,5937,22587.04
6276.11,-2068.24,10.93
7134.34,-901.09,1432.81
4882.81,-4326.96,19.89
5613.14,3497.94,-17.36
3888.32,5485.91,2.14
-7082.66,-2659.42,473.59
490.45,6492.32,37.6
-6224.57,1993.13,20.1
730.43,6573.37,-8.84
6001.54,-2539.15,58.6
-3107.9,841.55,6632
-4841.25,4501.29,7.18
3032.72,5861.74,4.89
5561.94,1849.76,5293.88
-1504.7,-7476.55,1490.99
-2068.9,-7344.98,1462.55
-3693.13,5394.08,-1.24
2273.73,-1594.9,7274.46
1110.12,-2147.43,7382.34
1646.97,-7479.62,1383.05
1860.86,-3525.44,6681.43
-1378.89,6427.8,0.3
-4428.15,4883.73,-0.05
-6465.63,1010.59,45.71
3619.25,5527.71,17.74
-4880.75,4494.39,1.94
-6640.12,-325.7,2.79
4083.43,-5163,-1.15
6816.85,-42800.59,0.06
1198.05,6382.59,213.85
-677.62,6583.75,18.84
3092.14,826.89,5628.64
41904.78,3890.66,2325.18
-3032,-5876.4,5.29
-5534.97,4526.1,0.03
-3551.79,5612.22,9.85
2908.24,6305.67,0.04
6250.37,-1768.96,234.8
-6364.05,1458.15,28.51
2833.92,5874.89,62.42
-1343.2,2222.62,6904.04
3371.55,-5703.9,17.79
30316.61,-27179.9,0.07
702.28,-2807.84,7308.4
2881.11,-1840.1,7061.07
-1125.53,-7541.35,1549.97
3327.46,-1110.93,6953.99
5236.45,975.36,5734.38
-6150.73,-4725.41,955.95
4543.42,-4783.9,-1.14
-1291.91,-6998.45,3274.18
796.29,-3471.02,6978.05
3605.31,5517.55,9.56
6195.95,-2333,3.21
-5242.18,-5165.31,320.63
4233.08,4994.18,6.01
-10185.96,5760.95,-8862.46
-4719.45,-4627.51,18.12
2541.22,-6147.8,2
-22842.15,-9504.91,5885.8
5482.97,-3652.81,-1.13
-22908.92,-9102.51,6674.28
-22101.12,-12588.16,-566.22
4655.87,5513.77,0.03
4251.83,5298.47,0.84
6315.83,-3016.75,0.03
-41985.44,-3711.72,-1881.48
1280.61,6496.91,0.82
14281,-10292.16,0.03
3332.62,-1916.37,6858.61
5351.07,-3868.18,27.7
-5652.26,-4612.09,0.04
4573.16,-687.51,6237.75
-6936.49,-3451.73,851.04
-4704.65,69.53,6196.25
3947.76,1194.21,6586.81
-7719.68,459.22,938.3
7111.77,-2777.27,1417.77
-40.75,-6538.76,3.8
-6385.32,-2296.56,0.03
4125.76,5689.73,0.04
-2320.35,6201.33,3.17
-6579.13,208.53,-12.21
-1624.64,2568.14,6694.73
6512.87,-1385.23,12.2
5592.57,3570.04,23.23
2721.79,5968.83,3.4
-6585.81,-715.03,-10.63
2465.22,6609.89,68.98
-681.48,6493.52,0.07
-1413.52,-6384.39,5.61
944.5,6545.53,14.34
22439.42,-11666.94,-437.3
-6530.31,529.17,-1.35
-11906.54,15359.18,-16623.57
20587.32,-13988.61,5512.18
838.46,-7095.81,0.04
3669.67,-5448.9,14.09
2299.32,-3067.62,6777.33
1214.83,-2970.16,7085.69
1024,-2196.23,7385.36
-640.99,-7608.08,1468.53
-2908.62,-7207.97,0.04
-3116.27,-6975.07,1438.27
6562.54,-166.97,-0.84
-526.64,-6600.89,1.35
459.31,-6586.8,346.46
-4531.79,4716.74,99.43
-1222.21,7231.39,854.46
-3936.33,5328.05,8.8
2686.29,-1208.3,7254.01
4222.63,-6616.48,0.04
2658.67,916.82,7327.57
-6693.74,4054.84,0.02
-1442.99,-3003.06,7093.63
6107.95,-2531.13,-0.86
-7644.52,-1254.71,829.04
-5166.55,4812.24,3229.66
-4568.3,-6315.83,664.04
41293.01,8276.19,1939.08
-5939.66,2960.27,-7.48
-7083.39,-1884.47,0.03
2569.16,-6087.79,5.19
-363.93,-2760.42,5899.38
-6674.57,412.58,27.22
23011.18,11071.84,0.02
6250.49,2176.08,-1.35
23336.76,10219.77,-1910.7
13108.8,14650.33,16264.93
3184.84,-1380.44,6515.38
-7726.96,-775.41,696.87
6871.04,3673.16,0.05
7660.39,1387.81,0.04
7774.06,-104.21,0.04
3580.15,-98.89,6905.7
5207.03,-1143.15,5673.6
5402.7,-3842.23,28.6
321.5,6537.16,-0.78
-2015.96,-6828.51,829.18
2037.9,6660.21,0.03
830.21,6570.56,-6.4
6379.26,-1743,1.86
-2229.3,-1504.71,6865.81
-41906.89,4499.48,869.38
5788.19,3276.99,8.64
7404.73,2418.69,0.04
-3456.46,111.61,6968.89
-7546.14,1692.47,781.02
6380.84,-1610.35,-0.84
-7047.59,-539.65,3267.6
-2326.02,1317.47,7306.64
-6314.39,-4476.62,864.81
5230.16,4079.66,40.93
6529.77,18.69,-7.98
2479.43,-3960.19,6207.89
-4146.26,6543.51,812.71
2968.51,-3688.75,6164.39
1020.86,-7578.82,1377
326.59,-7765.48,0.04
-6064.94,4829.4,773.78
2534.91,6187.53,7.7
41694.08,5722.16,1638.38
2267.86,-6961.27,871.55
-3473.43,5662.92,6.1
-4460.04,4913.1,8.72
-1805.17,2733.92,6156.4
-22283.45,12462.65,-137.09
-15212.6,15710.93,-13051.03
-22978.05,9949.24,4954.68
6914.04,-2456.69,872.98
-1241.84,-3693.61,6236.14
-6517.57,-1432.38,3.31
6189.85,-2294.25,6.94
-4510.24,-5798.97,-38.89
1609.48,-6462.26,-15.74
-1219.15,-6509.19,-7.86
-3272.1,574.34,7114.04
4184.91,681.97,6608.25
-2944.1,-2954.12,6638.81
-2395.55,-6069.57,-0.77
316.68,-4768.19,6195.53
-3616.78,6156.38,3324.87
1171.2,-3477.13,6947.64
-3384.06,-949.56,6985.75
-6313.99,-4377.37,1673.81
2876.17,819.16,6713.2
2711.49,-2361.96,6049.38
-2395.62,7344.75,908.12
5011.27,-5970.88,0.03
3848.12,-1122.93,6690.18
-3219.8,-5757.39,-12.16
-2534.54,6553.36,0.04
2642.73,-3784.94,6272.11
3201.82,-1960.7,6829.83
3674.34,-3223.21,6067.26
4290.65,-5115.53,13.65
-23390.52,-10249.87,374.22
-23152.47,-10632.74,-639.29
-23477.93,-6698.81,7383.87
-3731.95,5497.27,-0.25
-4829.5,-5300.22,0.03
42116.89,-110.16,-377.12
4255.85,5036.35,-0.77
5659.38,3524.41,-8.88
-2788.79,-78.81,7253.46
6929.2,3563.42,0.04
-5843.33,-5085.4,854.13
-5323.59,-5640.51,811.96
3548.2,6945.99,0.04
6027.28,4937.92,0.04
4598.8,-2205.43,4516.28
-1746.61,-3354.45,6306.86
5866.28,4203.25,0.03
-6447,-1189.61,-1.25
1134.19,6535.01,3.33
-2155.8,-6651.34,0.03
17323.41,35363.07,0.08
6322.86,-2008.16,-0.02
40070.73,12943,2181.06
-343.96,6618.5,-0.34
-5059.49,807.02,5952.99
2676.55,6729.49,0.03
-6174.12,-3281.16,0.03
-6069.33,-2820.86,37.56
4341.58,4973.43,-1.27
4421.07,3514.1,4717.06
-2227.99,6255.83,-34.45
34677.26,-21422.43,0.07
1136.18,-3104.09,6559.72
-22501.43,12109.85,648.39
22372.15,-12190.78,-240.24
-22173.85,12605.97,-460.42
-4716.03,-5488.8,0.04
-748.47,6474.28,58.73
-897.83,-7048.01,1973.93
5642.2,-3388.89,-0.86
-1204.53,6464.49,-2.63
-1183.24,-7818.27,0.02
-3843.34,-5839.91,0.03
5581.76,3393.72,62.91
-4260.18,4995.4,1.21
-3710.48,142.73,6832.1
7433.76,2349.54,0.04
7265.14,2425.67,1443.97
7598.81,1737.95,0.04
6986.25,3167.14,1382.39
-1597.71,6345.17,-0.77
-7274.87,-2643.02,831.83
3918.73,-6018.03,0.03
2227.11,-4156.58,6196.47
5205.53,-5802.35,0.04
840.53,-3513.29,6894.17
2101.34,-3299.35,6730.33
1217.57,-3780.52,6692.65
3511.13,-6958.27,0.05
-6103.27,-2301.43,-0.02
-4533.27,4797.49,-10.72
-4468.51,-4747.02,3.61
943.11,6557.52,4.15
-3140.32,-954.14,5906.47
-5670.62,-3355.93,0.17
-6196.39,3727.49,0.04
-6115.33,-2267.29,0.13
-3474.27,5494.43,0.46
-2592.52,37.12,6912.36
1130.22,6510.5,2.42
-6319.97,-4482.97,842.34
-2954.13,-80.66,7197.32
6520.93,-817.76,-0.85
-7509.42,-1871.92,876.37
7790.2,198.75,0.05
7772.53,-471.95,0.04
-7491.08,-2024.35,673.92
-6592.67,-1172,-6.08
-23804.65,-9137.62,1726.96
-23630.19,-6510.08,6908.09
